data,split,arquivo,categoria,motivo,referencia,distancia
2026-08-18T11:39:06,train,Eczema__eczema-asteatotic-5.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8531
2026-08-18T11:39:06,train,Eczema__eczema-hand-126.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0757
2026-08-18T11:39:06,train,Eczema__heels-dry-cracked-2.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-129.jpg,1.1394
2026-08-18T11:39:06,train,Eczema__eczema-acute-3.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8288
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-33.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0780
2026-08-18T11:39:06,train,Eczema__prurigo-nodularis-45.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8444
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-40.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8894
2026-08-18T11:39:06,train,eczema-impetiginized-8.jpg,eczema,excedente_similaridade,Eczema__eczema-nummular-105.jpg,0.8763
2026-08-18T11:39:06,train,Eczema__03EczemaExcoriated011204.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9651
2026-08-18T11:39:06,train,Eczema__lichen-simplex-chronicus-169.jpg,eczema,excedente_similaridade,Eczema__eczema-hand-106.jpg,0.9450
2026-08-18T11:39:06,train,Eczema__neurotic-excoriations-59.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8695
2026-08-18T11:39:06,train,Eczema__Dyshidrosis-1.jpg,eczema,excedente_similaridade,Eczema__diaper-rash-1.jpg,1.1219
2026-08-18T11:39:06,train,Eczema__03EczemaExcoriated.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6146
2026-08-18T11:39:06,train,Eczema__stasis-dermatitis-160.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7657
2026-08-18T11:39:06,train,Eczema__Dyshidrosis-24.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0575
2026-08-18T11:39:06,train,Eczema__stasis-dermatitis-81.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9149
2026-08-18T11:39:06,train,Eczema__eczema-acute-9.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8752
2026-08-18T11:39:06,train,Eczema__lichen-simplex-chronicus-125.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8545
2026-08-18T11:39:06,train,Eczema__eczema-nummular-132.jpg,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,1.0311
2026-08-18T11:39:06,train,Eczema__eczema-foot-15.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0269
2026-08-18T11:39:06,train,Eczema__eczema-hand-108.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8807
2026-08-18T11:39:06,train,Eczema__05Atopic0712046.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7433
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-12.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9297
2026-08-18T11:39:06,train,Eczema__eczema-nummular-113.jpg,eczema,excedente_similaridade,Eczema__eczema-hand-106.jpg,1.0080
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-6.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7132
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-52.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9686
2026-08-18T11:39:06,train,Eczema__neurotic-excoriations-64.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8531
2026-08-18T11:39:06,train,Eczema__eczema-acute-8.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8527
2026-08-18T11:39:06,train,Eczema__neurotic-excoriations-32.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7488
2026-08-18T11:39:06,train,Eczema__eczema-hand-11.jpg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 194820.png,0.9865
2026-08-18T11:39:06,train,Eczema__eczema-trunk-generalized-6.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0924
2026-08-18T11:39:06,train,Eczema__eczema-asteatotic-2.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7580
2026-08-18T11:39:06,train,Eczema__lichen-simplex-chronicus-127.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8526
2026-08-18T11:39:06,train,Eczema__eczema-nummular-94.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8337
2026-08-18T11:39:06,train,Eczema__Dyshidrosis-21.jpg,eczema,excedente_similaridade,Eczema__eczema-impetiginized-11.jpg,0.9969
2026-08-18T11:39:06,train,Eczema__keratolysis-exfoliativa-29.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0127
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-17.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7370
2026-08-18T11:39:06,train,Eczema__prurigo-nodularis-42.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7754
2026-08-18T11:39:06,train,Eczema__eczema-impetiginized-2.jpg,eczema,excedente_similaridade,Eczema__eczema-ears-4.jpeg,1.0981
2026-08-18T11:39:06,train,Eczema__eczema-subacute-45.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9648
2026-08-18T11:39:06,train,Eczema__stasis-dermatitis-126.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8900
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-9.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.5930
2026-08-18T11:39:06,train,Eczema__05atopic060704.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8066
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-42.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8651
2026-08-18T11:39:06,train,eczema-fingertips-50.jpg,eczema,excedente_similaridade,Eczema__eczema-ears-4.jpeg,0.9482
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-28.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.4836
2026-08-18T11:39:06,train,Eczema__05Atopic020203.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9095
2026-08-18T11:39:06,train,Eczema__diaper-rash-2.jpg,eczema,excedente_similaridade,Eczema__id-reaction-3.jpg,1.1186
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-20.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0126
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-41.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9286
2026-08-18T11:39:06,train,Eczema__eczema-acute-13.jpg,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,0.9800
2026-08-18T11:39:06,train,Eczema__lichen-simplex-chronicus-188.jpg,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,1.0462
2026-08-18T11:39:06,train,Eczema__Dyshidrosis-23.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9808
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-13.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7977
2026-08-18T11:39:06,train,Eczema__hyperkeratosis-3.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6015
2026-08-18T11:39:06,train,Eczema__eczema-foot-59.jpeg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 194820.png,1.1314
2026-08-18T11:39:06,train,Eczema__eczema-areola-11.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8719
2026-08-18T11:39:06,train,Eczema__eczema-nummular-139.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6214
2026-08-18T11:39:06,train,Eczema__neurotic-excoriations-42.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8750
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-54.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9975
2026-08-18T11:39:06,train,Eczema__maceration-1.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6905
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-21.jpg,eczema,excedente_similaridade,Eczema__lichen-simplex-chronicus-13.jpg,0.9002
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-48.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7214
2026-08-18T11:39:06,train,Eczema__keratolysis-exfoliativa-40.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8428
2026-08-18T11:39:06,train,Eczema__eczema-arms-12.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0078
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-62.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8751
2026-08-18T11:39:06,train,Eczema__eczema-face-9.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8795
2026-08-18T11:39:06,train,Eczema__eczema-foot-14.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.1048
2026-08-18T11:39:06,train,Eczema__eczema-nummular-106.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8918
2026-08-18T11:39:06,train,Eczema__notalgia-paraesthetica-5.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8890
2026-08-18T11:39:06,train,Eczema__prurigo-nodularis-54.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8292
2026-08-18T11:39:06,train,Eczema__keratolysis-exfoliativa-41.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6259
2026-08-18T11:39:06,train,Eczema__eczema-areola-16.jpg,eczema,excedente_similaridade,Eczema__eczema-nummular-105.jpg,0.8868
2026-08-18T11:39:06,train,Eczema__eczema-trunk-generalized-1.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8293
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-36.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8213
2026-08-18T11:39:06,train,Eczema__stasis-dermatitis-159.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8011
2026-08-18T11:39:06,train,Eczema__eczema-chronic-10.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9815
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-61.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9735
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-35.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9049
2026-08-18T11:39:06,train,Eczema__eczema-nummular-116.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8315
2026-08-18T11:39:06,train,Eczema__eczema-chronic-11.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9424
2026-08-18T11:39:06,train,Eczema__keratolysis-exfoliativa-42.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7520
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-12.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9077
2026-08-18T11:39:06,train,Eczema__fissure-11.jpg,eczema,excedente_similaridade,Eczema__eczema-impetiginized-11.jpg,1.0560
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-11.jpg,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,1.1001
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-2.jpg,eczema,excedente_similaridade,Eczema__keratolysis-exfoliativa-31.jpg,0.9002
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-34.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7381
2026-08-18T11:39:06,train,Eczema__eczema-nummular-108.jpg,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,0.7785
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-60.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9635
2026-08-18T11:39:06,train,eczema-fingertips-56.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6375
2026-08-18T11:39:06,train,Eczema__eczema-areola-14.jpg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,0.8103
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-32.jpg,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,1.1110
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-5.jpeg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182156.png,1.0023
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-53.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8424
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-31.jpg,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,1.0927
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-4.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8484
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-37.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0360
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-6.jpg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182156.png,0.9737
2026-08-18T11:39:06,train,eczema-fingertips-29.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.6750
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-46.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9128
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-24.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8139
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-51.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9978
2026-08-18T11:39:06,train,Eczema__eczema-nummular-154.jpeg,eczema,excedente_similaridade,Eczema__id-reaction-3.jpg,1.1479
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-68.jpg,eczema,excedente_similaridade,Eczema__keratolysis-exfoliativa-31.jpg,0.9407
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-70.jpeg,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,1.0734
2026-08-18T11:39:06,train,Eczema__eczema-hand-133.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9528
2026-08-18T11:39:06,train,eczema-nail-5.jpg,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,0.9343
2026-08-18T11:39:06,train,Eczema__pompholyx-38.jpg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182156.png,1.1382
2026-08-18T11:39:06,train,Eczema__prurigo-nodularis-21.jpg,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,1.0337
2026-08-18T11:39:06,train,Eczema__pompholyx-37.jpg,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,1.1298
2026-08-18T11:39:06,train,Eczema__chapped-fissured-feet-23.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9860
2026-08-18T11:39:06,train,Eczema__factitial-dermatitis-10.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9324
2026-08-18T11:39:06,train,Eczema__prurigo-nodularis-23.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.8783
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-139.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7016
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-72.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0612
2026-08-18T11:39:06,train,Eczema__eczema-fingertips-135.jpeg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7956
2026-08-18T11:39:06,train,eczema-nail-8.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9768
2026-08-18T11:39:06,train,Eczema__IMG_5792.jpg,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 194820.png,0.9673
2026-08-18T11:39:06,train,Eczema__04acidBurn89-GP3.jpg,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9861
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 002057.png,eczema,excedente_similaridade,Eczema__WhatsApp Image 2025-11-12 at 9.17.29 PM.jpeg,1.0638
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 195801.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,1.0041
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 021700.png,eczema,excedente_similaridade,Eczema__eczema-impetiginized-11.jpg,1.0439
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 002202.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,1.0782
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 193925.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235302.png,1.0991
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 012607.png,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,0.8515
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 203624.png,eczema,excedente_similaridade,Eczema__WhatsApp Image 2025-11-12 at 9.17.29 PM.jpeg,0.9434
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 012540.png,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,0.9420
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 012119.png,eczema,excedente_similaridade,Eczema__keratolysis-exfoliativa-31.jpg,0.9154
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011706.png,eczema,excedente_similaridade,Eczema__WhatsApp Image 2025-11-12 at 9.17.29 PM.jpeg,0.8852
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011929.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235423.png,1.1347
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011855.png,eczema,excedente_similaridade,Eczema__lichen-simplex-chronicus-113.jpg,1.1440
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 195613.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182156.png,0.9294
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 194848.png,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,0.9135
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 225826.png,eczema,excedente_similaridade,Eczema__eczema-impetiginized-11.jpg,0.8543
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011116.png,eczema,excedente_similaridade,Eczema__eczema-nummular-105.jpg,0.9560
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 004513.png,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0382
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 204550.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,1.0705
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 225053.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.1367
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 203017.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235423.png,1.1584
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 021554.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,1.0580
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 194027.png,eczema,excedente_similaridade,Eczema__eczema-ears-4.jpeg,0.9016
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 001545.png,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.7228
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 225952.png,eczema,excedente_similaridade,Eczema__WhatsApp Image 2025-11-12 at 9.17.29 PM.jpeg,0.9631
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 172912.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.0531
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011216.png,eczema,excedente_similaridade,Eczema__lichen-simplex-chronicus-113.jpg,1.0446
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 004021.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.0061
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 175121.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.0830
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 001641.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-56.jpg,1.0640
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 012515.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182156.png,0.9639
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 002352.png,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,0.6290
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 195731.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.0296
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 202904.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,0.8292
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 232954.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,0.9606
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 000817.png,eczema,excedente_similaridade,Eczema__prurigo-nodularis-28.jpg,1.0659
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 021515.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,0.9259
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 235227.png,eczema,excedente_similaridade,Eczema__WhatsApp Image 2025-11-12 at 9.17.29 PM.jpeg,1.1408
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 001025.png,eczema,excedente_similaridade,Eczema__eczema-impetiginized-11.jpg,0.9262
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 000455.png,eczema,excedente_similaridade,Eczema__keratolysis-exfoliativa-31.jpg,0.9980
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 225804.png,eczema,excedente_similaridade,Eczema__eczema-hand-106.jpg,1.0055
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 001002.png,eczema,excedente_similaridade,Eczema__diaper-rash-1.jpg,1.1407
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 021418.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182353.png,1.0708
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 000548.png,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,0.9144
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 175214.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235302.png,0.9981
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 204311.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.1303
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 223722.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235302.png,1.0214
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 234152.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235302.png,1.0083
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 202753.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-17 000225.png,1.1042
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 230229.png,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,0.9530
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011433.png,eczema,excedente_similaridade,Eczema__eczema-ears-4.jpeg,1.1618
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 000155.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-44.jpg,0.9526
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011012.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 182156.png,1.0531
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 194234.png,eczema,excedente_similaridade,Eczema__Dyshidrosis-56.jpg,1.0690
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 235142.png,eczema,excedente_similaridade,eczema-fingertips-117.jpg,1.1283
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 011614.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,0.9113
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 194048.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,1.0366
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 200810.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 235302.png,1.0051
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 230036.png,eczema,excedente_similaridade,Eczema__eczema-nummular-105.jpg,1.0649
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 200028.png,eczema,excedente_similaridade,Eczema__fiberglass-dermatitis-4.jpg,1.0715
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 202819.png,eczema,excedente_similaridade,Eczema__Screenshot 2025-11-16 200318.png,0.8879
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 235346.png,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,1.0439
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 232929.png,eczema,excedente_similaridade,Eczema__eczema-fingertips-141.jpeg,1.0472
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 001207.png,eczema,excedente_similaridade,Eczema__stasis-dermatitis-14.jpg,1.0150
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-16 200643.png,eczema,excedente_similaridade,Eczema__keratolysis-exfoliativa-31.jpg,0.9963
2026-08-18T11:39:06,train,Eczema__Screenshot 2025-11-17 012805.png,eczema,excedente_similaridade,Eczema__milroy-disease-3.jpg,0.9728
